51880,1582
51889,1397
51890,447
51913,3102
51916,888
51939,1789
51949,900
51985,2975
52000,1901
52004,2937
52007,1606
52033,2157
52038,947
52043,1384
52057,2983
52063,2515
52065,1930
52070,360
52083,936
52086,3356
52105,4583
52138,2530
52160,1876
52178,2151
52188,5185
52200,1665
52221,2169
52232,10907
52256,2215
52301,1647
52316,5558
52328,2521
52341,1518
52341,2389
52345,2079
52354,1724
52361,5344
52374,1787
52386,3055
52390,373
52393,1967
52414,3250
52430,2457
52432,3437
52438,2967
52451,10345
52452,4425
52458,4177
52469,1723
52472,1353
52475,2760
52479,2819
52485,1647
52487,1596
52495,2900
52501,641
52512,3028
52518,1323
52522,4068
52526,2569
52529,2919
52562,2237
52579,3142
52593,5203
52610,881
52613,1675
52661,5354
52692,9001
52693,1544
52706,1245
52714,2324
52716,622
52717,4348
52750,3386
52754,1932
52758,1563
52761,3290
52773,2142
52799,2132
52805,2263
52806,3170
52836,1856
52844,4771
52845,697
52857,2087
52872,1876
52878,510
52899,1832
52910,875
52938,4249
52939,3814
52956,4904
52958,1624
52964,3595
52967,3204
52993,1996
52997,2326
53006,2586
53012,1872
53016,1178
53023,2564
53025,1304
53027,1192
53029,962
53036,4465
53073,4197
53107,4103
53114,2185
53129,3588
53133,1866
53143,4180
53189,1016
53190,5224
53194,4923
53228,2597
53235,2112
53253,679
53254,1046
53256,1518
53259,4082
53280,1881
53311,2059
53340,3445
53351,3363
53359,3660
53361,3669
53382,2670
53391,1103
53394,1212
53410,1507
53410,4336
53426,2418
53429,2068
53431,1457
53438,4241
53444,702
53454,1976
53472,4990
53483,2893
53505,933
53506,2686
53532,3711
53568,1352
53584,1273
53599,1591
53604,2983
53610,2075
53641,4696
53689,293
53704,1097
53728,1686
53730,1787
53735,2015
53748,2033
53771,2227
53778,3091
53779,1158
53808,7635
53822,338
53830,3705
53864,2251
53900,6063
53912,953
53914,1578
53920,5121
53935,1141
53967,13242
53986,4384
53998,1535
54009,4297
54018,1636
54023,1513
54049,1828
54059,547
54072,1378
54094,2889
54100,452
54133,2983
54159,1922
54169,878
54170,861
54186,1810
54229,5837
54264,2680
54292,5909
54298,2242
54303,2862
54325,1915
54331,2133
54331,1922
54337,1115
54344,2782
54375,2094
54382,2608
54387,4723
54390,1664
54391,2040
54392,1335
54393,2449
54397,3352
54434,4118
54452,4095
54452,1390
54457,2138
54478,5392
54481,5781
54482,1619
54488,2252
54498,651
54499,756
54512,4393
54522,1391
54529,1337
54583,17771
54603,2892
54605,2127
54653,1865
54723,2449
54732,9920
54801,4680
54817,1430
54828,310
54835,4018
54868,1804
54886,10788
54903,2011
54911,1396
54917,1524
54936,3175
54985,1953
54986,2138
55018,2974
55045,2120
55046,2410
55055,1114
55089,6539
55096,1148
55100,1647
55125,6906
55169,1334
55170,1930
55198,2305
55223,1233
55248,2210
55256,3069
55296,2861
55323,1002
55337,5184
55360,3520
55391,2240
55419,3194
55437,2650
55449,2024
55455,9079
55455,1034
55460,792
55508,1754
55520,2398
55563,1377
55565,1275
55582,2221
55594,2029
55605,2652
55615,606
55623,2486
55626,1238
55670,3726
55678,2345
55681,1056
55682,6640
55697,1675
55741,3009
55742,7057
55764,2596
55768,1483
55777,1375
55798,920
55805,1005
55870,244
55870,6467
55894,2123
55896,2251
55939,3052
55957,1007
55994,1653
56015,2762
56043,1550
56058,5937
56086,1704
56134,3763
56139,1659
56158,4267
56167,2434
56173,1159
56189,2019
56193,1293
56199,1975
56214,2892
56216,1282
56234,2657
56250,1194
56274,4972
56317,2065
56318,3504
56325,1570
56333,6285
56338,2395
56338,2857
56393,2587
56396,3180
56417,3474
56472,675
56477,1393
56521,2036
56531,2386
56574,5575
56592,523
56601,2161
56603,4093
56642,3487
56642,878
56661,4503
56701,1304
56708,7144
56719,2583
56769,2136
56809,1406
56845,3590
56851,3153
56933,4249
56949,2464
56976,3648
56998,892
57025,1387
57052,1363
57092,1937
57120,826
57126,4429
57140,2320
57159,2210
57210,508
57214,3527
57229,2663
57261,2494
57266,8093
57295,1713
57318,1322
57336,2377
57394,1758
57417,1574
57421,949
57474,2616
57478,2975
57487,819
57583,3214
57614,7739
57614,5273
57727,565
57748,1713
57763,4726
57785,2514
57843,1519
57857,4945
57875,1074
57890,3495
57930,9884
58000,2899
58036,6628
58100,1267
58160,1021
58199,2085
58201,2643
58203,1351
58221,1201
58274,6233
58281,10069
58293,2571
58324,1920
58326,4385
58382,2704
58417,3012
58421,1250
58456,3191
58495,3780
58553,5210
58582,983
58592,1619
58625,2570
58639,3387
58656,3643
58676,3357
58703,1588
58775,1831
58795,5007
58811,1738
58820,2044
58844,880
58878,1812
58890,4269
58906,765
58906,2753
58940,2459
58949,3368
58973,1294
58995,1515
59103,1944
59107,2378
59186,2929
59218,2931
59272,2432
59274,1907
59301,2172
59365,1039
59454,1455
59490,4113
59503,2122
59513,1285
59520,708
59551,1017
59560,1337
59560,1367
59580,1849
59588,2302
59620,839
59672,3070
59711,761
59753,4922
59844,862
59940,1051
59963,2699
59969,3556
59989,2369
60068,1139
60095,1709
60098,4469
60140,1661
60166,3505
60269,1305
60296,1765
60329,913
60365,1952
60381,1954
60479,3756
60487,1968
60552,1088
60560,4674
60589,1571
60622,3618
60644,1780
60667,4138
60700,1783
60701,3328
60704,1647
60768,2502
60782,2425
60800,4938
60805,958
60830,635
60895,1675
60950,1892
60980,4774
61036,1749
61041,981
61046,1555
61071,3301
61095,4253
61151,4629
61153,1657
61184,1267
61250,16414
61250,4569
61338,2129
61343,4265
61417,883
61438,1048
61438,5467
61446,583
61459,2471
61460,1617
61460,4127
61597,1142
61613,2710
61619,1798
61646,600
61662,1687
61744,1504
61806,7296
61814,5460
61820,4407
61839,718
61842,1064
61898,2053
61942,1639
61955,1342
61989,7124
62134,2603
62194,8213
62213,714
62286,1292
62303,937
62363,3218
62407,1995
62412,1791
62473,1317
62489,5947
62559,3881
62632,6433
62708,14647
62747,2503
62818,1714
62976,1421
63002,4099
63011,4542
63077,1786
63156,3510
63157,6196
63409,1372
63424,6126
63480,6575
63538,3159
63560,4684
63739,5386
63750,5973
63799,1179
63903,3009
63910,9403
63996,576
64109,5270
64129,4306
64174,971
64200,1651
64243,2163
64306,12696
64370,2018
64513,4414
64521,6246
64641,2895
64657,845
64700,1152
64758,3402
64835,8224
64857,954
64909,2006
64956,2458
64979,2432
64987,3666
65033,563
65123,3068
65124,2980
65132,4497
65149,2977
65160,3905
65197,3537
65226,1624
65235,3402
65272,831
65453,863
65499,738
65517,2528
65518,6121
65560,2516
65575,1546
65577,10877
65582,4013
65625,69245
65760,3755
65851,9146
65893,1227
65910,3178
66205,2088
66250,5653
66250,1371
66296,1608
66436,554
66530,4588
66579,777
66693,1453
66712,6835
66822,2281
66923,1815
66940,609
66966,2066
67001,938
67089,1119
67286,2115
67341,1369
67371,2536
67416,2814
67578,5310
67650,1664
67874,2626
67958,3606
68119,3194
68207,5050
68342,2713
68403,24387
68507,2109
68516,1921
68531,4814
68587,3237
68638,1668
68719,3058
68776,865
68840,1349
69060,6119
69063,9530
69092,1833
69235,1127
69240,5304
69396,1269
69407,1451
69443,1024
69448,4924
69592,3443
69698,878
69723,1339
70121,1455
70176,1583
70207,2737
70223,1638
70243,3196
70313,2458
70388,1205
70464,1055
70487,1976
70514,1277
70581,1555
70794,1034
70906,1243
70925,2288
70934,1742
71060,9973
71215,4388
71656,825
72068,1422
72100,1141
72118,1066
72239,6225
72280,2898
72471,1477
72514,992
72702,2313
72784,1757
73030,5344
73035,697
73085,1846
73177,1470
73182,9389
73333,11249
73460,4357
73572,5436
73621,2101
73694,935
73747,1204
73774,5282
73775,762
73856,857
74043,1255
74118,1465
74320,5148
74662,1215
74876,2041
74995,950
75017,890
75057,4928
75447,4434
75508,4978
75643,2043
75816,1026
75877,2748
75998,548
76142,842
76213,1293
76319,864
76345,1301
76558,8882
76705,2556
76824,1023
77335,779
77550,2122
77873,1066
77931,2128
78378,1490
78505,2156
78578,8410
78609,4364
79016,1000
79304,8019
79368,1308
79612,1097
79799,955
79926,856
79988,1696
79993,2700
80118,876
80430,3515
80900,2698
81016,1293
81563,33105
82154,4193
82460,4541
82823,5425
83071,5434
83163,1142
83182,1371
83422,1105
83460,8664
83488,882
83686,1281
83844,2586
84233,1059
84447,3500
84480,1758
84635,1883
85532,1826
85605,997
85808,1242
86093,933
86391,2036
86406,3483
86407,1519
86469,1261
86510,2690
86529,4175
86597,4112
87319,2506
87397,2020
87657,1814
88190,1740
88323,1030
89031,1304
89886,4162
91421,1320
91529,2681
91743,2980
91910,2215
91936,1908
92078,3739
93854,745
95425,2973
96262,2943
98401,1104
98514,1689
98704,1307
98721,2449
99142,1213
100584,6960
100903,1388
102626,1592
105120,1902
105989,5896
106519,3055
110133,2364
112102,1006
120500,7427
123966,1443
